104	3512	5	4.89
103	4170	9	20.64
19047	12	4	15.75
2134	102	9	7.12
2226	142	7	34.42
191	753	17	100.36
1106	12	26	17.69
7985	292	5	52.43
101	39866	3	18.16
1985	113	4	6.97
101	24542	3	11.63
121	5233	5	24.4
482	175	5	11.39
5448	107	13	71.41
153	196	39	118.75
12232	12	5	14.7
303	319	18	107.41
152	2168	16	109.19
750	2073	3	23.99
107	12627	3	13.97
1162	106	12	10.87
125	832	8	17.02
7466	12	5	7.72
121	1296	5	9.37
2	190	33	51.99
10977	103	3	8.05
3649	104	5	5.23
105	4075	5	7.49
6413	103	3	3.96
101	969	67	121.35
103	1433	15	16.8
9100	112	3	13.25
12	574	39	14.38
135	871	4	6.88
12	4797	9	14.18
817	6444	5	60.22
3995	731	7	78.61
22825	104	3	14.34
105	2492	9	13.75
102	3143	6	5.1
103	1035	12	4.72
101	1499	36	53.86
104	386	37	20.94
625	108	9	4.56
160	1569	3	9.68
101	5731	9	16.21
1563	257	8	55.56
114	8562	4	21.3
116	8826	5	30.16
379	137	22	73
2429	139	5	21.61
6948	103	4	7.91
9441	104	5	16.28
4957	109	4	11.45
11482	12	4	9.19
2111	105	13	23.73
1091	103	15	10.96
13500	106	3	11.1
1479	118	5	9.5
355	131	6	4.71
15516	14	5	18.14
519	1197	7	54.56
2083	106	14	30.18
105	21962	4	23.74
4993	102	4	4.21
2668	102	7	5.7
11334	58	13	173.79
18560	12	3	9.58
4233	135	3	13.01
18893	151	4	40.88
253	121	76	267.29
597	103	39	46.69
2131	1202	3	27.08
102	417	263	1068.23
129	1028	14	53.8
14346	989	4	57.32
102	8870	3	5.37
363	505	3	11.32
3110	104	7	8.94
128	10542	3	19.15
6977	12	10	27.72
148	247	38	139.16
710	154	4	8
610	106	40	69.98
2661	110	3	3.93
116	684	8	10.36
1287	1423	3	24.87
236	947	3	11.3
1348	1337	4	35.43
111	4902	5	18.73
10477	12	5	12.41
849	3815	3	29.07
141	5328	12	98.76
853	440	25	235.73
436	123	21	54.72
107	7536	3	9.67
410	205	3	5.66
3291	208	3	18.04
108	1586	21	73.5
57	687	90	488.68
110	287	15	4.92
7988	103	4	9.31
4923	14	8	11.92
2264	2038	5	56.92
285	161	9	18.66
112	257	16	5.94
634	12	70	90.27
2685	104	13	26.87
1527	366	3	17.9
372	129	62	298.62
1670	103	11	10.13
646	105	25	22.12
297	2129	3	18.55
14231	933	3	40.66
2271	127	3	7.44
1859	720	3	22.94
588	287	3	10.32
143	480	6	10.19
3203	102	16	40.72
116	2079	3	4.86
769	1681	9	88.87
18004	104	4	19.11
117	6514	5	25.92
395	445	5	23.35
490	2996	4	34.32
6503	12	7	12.85
1036	235	3	11.81
128	11704	6	49.95
11159	12	3	4.84
108	194	63	65.34
152	15395	3	25.66
168	2014	5	24.87
20720	3094	3	53.09
137	2058	7	31.05
1151	103	18	19.12
198	4513	4	28.4
15013	104	5	23.89
5454	101	17	51.67
4429	14	6	4.85
441	392	6	29.9
341	340	6	25.38
8938	14	4	6.63
125	11167	3	18.55
3600	102	18	55.51
8	3681	3	12.63
2839	133	7	35.71
2141	110	6	12.13
105	31208	3	19.02
4406	104	27	133.22
639	384	3	12.84
5429	102	5	8.01
225	3620	3	19.54
4	922	40	298.21
12	10386	4	7.65
3628	101	10	10.19
11012	12	3	4.84
491	183	4	8.5
4418	14	7	7.23
543	11040	3	35.23
13272	12	3	6.09
30195	104	4	30.01
173	3698	5	32.24
7297	319	3	28.19
101	12503	3	5.11
1173	132	8	27.03
163	508	3	4.05
104	948	44	98.44
1621	638	4	30.92
1269	250	4	20.13
105	2932	8	13.16
103	4792	7	15.1
5832	104	17	78.67
212	168	6	5.06
178	907	3	7.67
101	16978	4	13.52
10970	121	3	17.79
12	23306	3	10.73
453	1117	5	33.59
1957	1270	3	26.88
3555	1338	3	31.36
3006	109	17	77.89
178	6748	5	40.37
102	20296	5	27.74
155	2179	4	16.85
3848	14	7	5.58
812	527	10	77.76
777	103	16	6.35
2829	101	16	21.49
121	2844	3	7.45
272	1066	3	13.33
214	498	3	6.94
1926	6737	9	138
954	108	14	24.72
447	1209	11	93.02
130	4419	3	12.07
541	863	6	41.52
161	541	11	41.04
23486	8686	5	116.44
104	126	564	602.1
101	1289	27	21.76
188	137	48	126.78
17418	28211	3	71.68
785	146	5	11.43
6615	103	4	7.43
4569	101	16	38.23
350	153	5	5.8
16947	117	3	20.44
158	348	4	4.36
596	121	10	16.88
12	307	54	6.29
191	319	6	13.7
1267	105	26	54.31
3315	14	7	3.92
2293	101	24	38.81
4238	109	4	9.93
12299	12	3	5.63
2258	843	7	71.37
14140	105	4	17.16
16183	14	3	8.01
7647	12	4	4.94
4573	102	10	24.57
300	146	5	3.9
389	4516	3	25.6
125	2650	37	290.4
2	425	9	13.38
124	1973	3	5.88
151	395	4	4.05
156	1120	6	22.56
10310	110	3	13.25
4901	125	3	11.74
209	342	3	5.03
1672	113	5	9.09
127	4235	4	17.49
8826	102	12	58.22
6661	8651	4	69.37
104	1510	10	6.28
599	3425	3	26.08
101	2379	11	5.61
1975	6111	3	37.97
1239	106	17	26.09
1432	12	23	20.1
9849	14	5	11.43
510	1140	3	17.95
25678	103	3	15.85
4950	116	3	10.34
2278	14	30	67.48
10303	102	6	21.74
203	4571	3	20.13
5643	101	8	12.67
370	787	5	28.19
4826	166	3	17.73
602	590	5	29.77
6325	106	4	9.25
111	3988	5	16.25
227	12	115	39.74
2266	104	47	205.54
317	148	149	1087.77
34347	12	3	18.78
885	1075	3	20.93
405	106	38	40.78
25347	134	4	42.88
2479	14	10	5.95
441	105	40	41.73
8569	166	6	53.87
107	1055	11	16.57
106	660	31	44.49
111	3199	4	9.42
2302	107	15	53.6
5268	101	9	14.5
461	12	40	7.69
115	7560	3	13.16
6301	12	9	19.82
206	3150	8	62.93
267	106	83	120.09
118	1050	12	34.22
20524	8489	6	133.68
1637	120	3	3.89
5955	122	11	77.37
12	11578	5	13.86
7205	177	3	21.55
10344	12	3	4.19
237	250	19	85.29
105	12648	3	9.83
8737	110	3	11.93
101	13438	5	14.66
4733	1251	6	74.82
5789	101	7	9.79
7841	103	3	5.41
204	1636	3	13.22
115	494	88	450.45
1220	134	9	33.96
147	213	19	37.44
602	7791	5	60.08
11339	103	3	8.05
947	12	24	9.42
307	10504	13	187.33
1364	2304	20	270.31
24041	110	3	22.17
170	935	8	34.73
106	1281	16	23.85
6194	5106	18	353.22
1791	108	20	73.01
6804	12	9	21.57
137	850	5	10.47
170	140	70	221.6
4923	388	3	26.39
194	157	8	5.63
697	222	3	8.96
261	260	6	16.11
106	3668	5	7.46
36906	14	3	18.94
2780	14	12	12.7
138	2215	4	14.1
407	1058	3	16.33
2959	107	6	14.32
3982	109	3	5.55
12276	4197	3	49.54
467	506	5	25.92
741	12	40	27.59
331	1577	3	17.49
113	2178	7	20.47
114	202	22	13.01
231	3975	3	20.41
1519	131	3	5.83
1766	7210	3	38.72
1034	343	6	38.34
1545	168	6	28.44
16956	1754	3	46.93
7179	12	4	4.45
6150	102	4	5.83
1931	16	3	10.44
268	771	23	180.06
119	2318	11	47.5
143	2476	7	36.21
102	15581	6	29.96
527	418	3	12.33
6726	116	4	19.14
1101	2774	3	28.48
970	441	3	16.08
106	701	22	22.06
703	109	9	5.91
667	973	5	35.72
5851	105	4	7.48
170	1498	4	15.67
9	365	6	7.07
4824	103	4	4.81
111	3180	3	5.56
108	2313	4	5.09
1491	3226	3	31.2
852	3583	3	28.61
4044	106	8	20.24
106	4821	4	6.68
5781	6670	3	46.6
256	544	6	25.44
433	130	6	5.64
26400	112	4	34.92
17	203	4	6.87
105	13570	7	38.68
8	34861	3	36.48
641	893	3	17.73
115	1160	24	101.3
5577	12	11	25.56
105	8735	3	6.98
103	8983	3	6.39
2211	478	4	31.4
373	294	64	562.33
28297	829	3	48.35
15940	12	6	26.38
168	4305	3	17.12
532	171	6	16.33
112	799	6	4.31
1180	14	70	177.84
2200	103	8	7.09
636	465	5	28.03
4624	7433	5	81.96
228	1179	9	56.6
793	822	3	18.64
104	30285	3	18.06
2652	1569	3	30.37
13365	101	3	5.56
137	174	18	14.45
26160	1829	3	50.99
138	784	5	9.73
228	1921	7	47.77
286	296	3	6.47
102	30380	4	28.8
17355	12	3	8.64
1425	1534	3	25.97
105	26532	3	16.83
565	918	3	17.22
12	14035	8	37.46
171	86	8	7.17
1186	192	8	42.83
114	887	22	76.94
429	6679	10	124.99
1547	14	17	10.24
522	101	189	502.97
105	528	20	7.7
145	15486	3	25.06
1201	102	23	29.31
2227	12	13	9.82
180	18175	3	30.15
163	844	7	26.24
102	2866	35	140.63
101	3494	8	5.13
105	2239	11	18.22
104	2634	14	30.29
105	7224	3	5.61
102	6596	8	23.47
1406	1754	7	74.76
12	5610	6	7.28
105	4718	5	8.97
124	2244	3	6.61
20123	14	3	9.73
103	18348	3	12.14
2185	183	3	13.39
126	1251	5	10.99
273	3077	5	38.77
5532	103	4	6.03
2017	1110	5	49.14
1888	119	3	4.57
111	10961	3	14.89
5568	108	4	12.41
38998	112	3	29.93
2529	12	17	23.54
715	7837	4	47.39
902	124	32	156.39
57	8347	4	19.8
272	226	18	81.5
956	20585	3	45.3
179	745	17	93.31
13350	14	3	6.23
1193	112	22	78.99
125	1718	8	27.97
6410	104	9	30.6
7433	102	3	4.28
352	269	10	45.88
101	7688	4	4.32
20466	14	3	9.73
19439	101	5	22.09
383	1229	12	100.62
695	6116	3	31.25
662	4246	3	28.12
5363	103	6	12.78
6382	14	5	6.18
133	1257	5	13.6
128	885	6	12.17
130	2625	4	13.76
101	3694	9	8.17
957	349	3	14.66
5658	120	3	11.61
3435	16210	3	50.62
105	6133	5	11.9
4845	12	6	5.71
7918	102	9	33.88
6899	104	4	7.93
219	133	14	16.43
2357	118	3	5.74
103	3887	43	254.17
104	3269	5	4.29
992	14	27	16.19
4	10453	4	34.89
101	37867	3	18.16
783	224	3	9.83
1708	109	6	8.56
185	405	4	7.6
124	1152	6	13.07
125	234	28	49.46
714	192	6	22.46
208	246	5	8.2
6919	14	7	14.06
209	383	4	9.44
138	13571	5	43.93
17567	12	3	8.64
121	3169	4	12.88
353	21053	5	74.04
716	104	126	475.72
2763	12	13	14.63
121	1581	7	19.8
5026	12	7	8.84
20986	1834	3	49.45
23986	12	3	12.23
108	8880	13	93.61
3758	103	5	5.44
696	14	50	46.02
191	282	7	15.34
131	3650	3	11.23
221	21	10	15.88
247	504	7	30.09
118	8513	3	14.71
1206	6220	13	195.07
105	7530	4	9.87
104	7390	4	8.73
2587	1574	3	30.21
103	8400	3	5.87
1422	107	9	15
207	4849	3	20.98
556	1523	10	91.96
104	11302	3	8.07
874	2491	18	225.89
105	10906	4	13.79
110	33528	3	28.87
118	1141	5	7.44
236	147	9	9.25
11290	547	3	35.31
1345	14	24	21.11
5010	204	3	20.82
3736	7369	3	44.14
5644	12	5	4.86
257	1354	7	44.68
3385	12	14	22.6
106	1532	22	52.31
101	31084	4	24.21
111	609	10	9.75
109	1927	5	6.65
26091	101	4	19.31
1343	192	3	11.13
7289	14	6	11.11
138	225	8	4.3
169	277	5	5.77
108	1565	10	20.73
698	119	11	21.09
110	313	27	33.72
1014	125	5	8.18
2064	138	3	8.49
101	24643	3	11.63
710	116	25	84.22
1255	176	7	33.21
13210	101	7	26.57
2336	472	65	931.18
102	8893	4	9.29
104	8629	10	46.49
11972	14	4	9.37
116	6258	3	12.03
117	130	70	32.17
493	4418	3	26.84
4318	121	4	15.81
145	530	48	280.92
674	1511	26	299.98
6787	101	7	12.06
265	1939	5	32.89
1796	155	5	21.05
102	9419	10	46.21
370	1070	3	15.79
117	6844	4	19.42
113	7308	3	12.28
266	6654	23	315.62
108	2879	5	10.26
101	30129	3	13.76
825	186	4	12.58
8726	153	3	20.81
111	2026	5	9.27
112	1375	6	9.11
602	308	8	44.92
1520	124	19	93.27
501	122	11	18.03
1658	5764	3	36.54
980	262	6	32.74
108	6585	4	14.01
105	25629	4	26.34
848	102	15	4.23
119	22099	3	23.8
109	2131	7	14.49
223	1578	7	44.18
667	672	6	40.35
5397	1636	3	35.77
112	1734	4	5.1
109	540	34	79.9
8233	104	4	9.66
6181	12	6	8.68
940	152	6	18.71
592	135	6	10.29
102	11903	6	24.52
27639	105	3	19.02
105	16258	4	19.14
143	499	4	4.51
101	13343	4	9.73
105	5678	5	11.11
105	7288	20	125.9
858	562	3	16.82
308	4626	4	34.86
5711	103	5	9.7
727	155	7	21.42
12720	104	12	83.04
133	128	26	4.16
8391	9613	4	73.45
158	117	34	16.23
2198	113	3	4.39
101	934	78	160.42
1921	102	15	20.83
2949	12	8	4.39
897	104	79	260.89
2886	6822	5	75.04
121	1343	7	17.66
4391	8	4	20.81
241	2432	3	17.45
3308	2438	3	34.82
152	769	21	108.07
1769	152	3	9.16
122	3323	4	13.57
1226	125	10	32.33
185	201	26	89.81
1868	967	3	24.86
101	19570	3	9
810	14	30	15.09
1292	326	4	23.77
102	22609	3	13.45
6208	103	6	14.97
124	5866	3	13.01
131	1729	8	32.17
991	4232	6	70.04
12	779	61	86.93
105	1367	11	9.12
105	5863	23	133.43
6	3021	3	24.72
857	110	8	7.75
101	3935	14	25.01
105	2697	31	129.08
11244	104	14	97.75
130	2320	3	7.83
132	1143	23	124.7
131	218	48	146.12
128	616	20	70.31
105	1093	30	62.41
1715	125	3	5.2
2640	140	3	10.74
4122	134	4	19.47
104	4657	4	4.57
101	5517	8	11.93
14417	2573	4	65.79
1375	109	11	22.47
5865	120	4	18
655	158	7	21.31
11272	14	3	4.97
129	20446	4	36.5
307	104	46	24.39
273	144	6	4.53
1288	142	3	6.62
355	110	14	7.75
101	22915	4	16.77
101	23162	3	10.14
2495	183	3	14.27
1953	326	3	18.69
1091	138	3	5.01
1352	109	15	38.57
1129	2328	6	63.12
538	221	14	76.75
513	631	6	36.89
15444	1650	5	81.45
102	4560	11	29.12
2429	12	11	7.24
101	8256	5	7.97
1372	567	3	19.64
6223	104	4	7.02
1781	987	5	46.19
252	786	4	16.41
131	2690	6	26.6
135	3154	3	11.02
130	3078	3	9.63
804	14507	3	39.73
102	617	176	692.97
188	391	6	15.29
5566	118	3	11.4
903	1264	3	21.97
3969	12	7	5.66
896	102	15	4.97
3910	106	10	28.97
150	135	57	106.98
2	535	32	132.67
113	10305	3	15.15
105	7661	3	6.02
106	25678	3	17.62
2936	103	6	5.67
104	7290	3	4.81
1016	267	11	75.37
102	1460	55	182.07
12	167	149	7.38
4	32093	3	39.64
1171	117	4	4.5
220	701	4	14.11
131	3478	9	52.5
105	3723	5	6.54
6739	101	9	19.92
103	2016	9	8.3
1107	141	7	23.98
101	499	54	24.66
104	3353	7	9.84
101	2238	20	25.11
350	1057	15	125.11
956	152	5	13.98
1882	110	4	4.55
181	22676	3	32.48
104	8097	3	5.65
8149	144	10	92.56
1594	166	5	22.13
1832	14	13	6.47
9737	12	9	32.2
1675	616	4	30.88
2730	1884	3	31.78
423	595	4	19.65
1325	104	73	294.87
3369	12	12	15.89
306	102	45	15.47
101	19350	4	14.95
4232	108	6	19.24
180	262	8	15.66
1193	264	3	13.62
899	7573	10	143.2
247	41001	3	44.51
1539	3034	3	31.09
456	152	5	7.59
105	716	40	71.22
101	1954	18	15.33
160	1880	8	44.15
159	1749	3	10.27
10224	12	5	11.78
215	181	7	9.44
134	7471	4	25.67
1175	6729	3	35.42
7733	14	6	11.98
40143	101	3	18.16
5688	105	3	4.03
105	6261	3	4.58
101	5403	6	6.11
353	567	3	11.66
511	2509	7	65.89
5691	571	3	29.67
103	6292	4	6.99
3450	12	7	4.07
17230	12	3	8.64
249	7916	3	26.46
4	26804	3	35.14
693	1321	3	20.54
104	228	45	4.14
102	998	17	9.65
160	1216	3	8.23
131	3080	3	10.1
278	186	4	4.54
6222	102	5	9.48
101	3634	31	102.28
929	2303	3	26.09
810	1110	3	20.64
4293	2012	5	64.31
14275	104	6	30.1
155	2294	3	11.29
1261	155	3	7.7
178	294	38	195.31
122	624	8	11.68
123	225	18	17.09
208	1511	3	12.92
852	642	9	72.31
228	5214	3	22.48
14061	101	3	6.06
881	288	5	26.26
533	617	3	14.42
9622	9	3	20.39
1695	122	3	4.7
31121	109	4	37.52
5302	16	5	34.42
11224	14	5	13.34
12246	101	3	5.11
101	12095	3	5.11
32058	28	4	69.67
399	107	17	12.64
8652	10582	4	74.93
103	8530	3	5.87
102	8398	11	49.31
237	149	7	5.67
171	2406	3	13.22
7	424	4	6.71
105	14473	7	40.52
101	15790	6	25.16
13881	949	4	57.09
1316	112	14	41.17
236	786	4	15.8
235	176	9	16.02
201	1977	7	45.16
1035	124	15	54.7
2029	207	5	29.89
5701	108	3	7.82
2416	7634	3	41.35
1723	119	5	11.14
4213	105	5	7.79
343	14	126	166.46
111	1637	11	31.41
200	857	3	9.05
198	114	21	9.56
137	1459	4	10.65
141	166	26	36.93
124	13385	4	29.33
733	176	31	205.34
12692	14	4	9.99
107	2617	5	9.12
290	1059	3	13.89
138	7664	3	17.88
2481	325	4	29.37
6786	14	7	13.6
324	1899	6	45.32
101	12664	4	9.06
148	3721	5	27.84
11769	112	4	23.29
330	645	4	18.26
145	169	15	11.35
7325	2303	4	56.44
231	2473	7	51.97
203	4456	3	19.88
907	198	7	32.85
8296	148	15	157.99
434	357	6	28.67
1993	147	3	9.4
556	815	8	59.69
12	10970	7	23.81
1513	116	7	17.24
395	288	15	88.07
103	10308	3	7.31
113	3449	10	46.37
19734	739	3	42.45
113	1333	5	7.08
8204	101	6	11.61
7181	14	10	29.03
111	8072	3	12.21
1394	1983	3	27.55
107	4364	5	14.36
106	800	49	129.62
140	782	6	14.62
316	673	16	115.95
826	14	49	59.73
169	3522	3	15.6
3899	103	6	8.71
799	841	4	27.42
1427	5040	3	34.39
2248	103	14	25.45
12	34536	3	18.78
3271	740	3	27.02
180	843	4	12.19
152	1359	3	7.63
3185	18751	4	72.59
123	2246	12	57.3
101	23238	6	36.32
2625	3469	4	50.05
1408	1129	3	24.01
4510	103	5	7.12
900	2185	3	25.53
7586	14	4	5.1
1539	107	5	4.46
105	22180	5	33.76
17028	12	7	37.89
785	487	4	22.72
103	2868	8	10.76
131	2774	5	20.7
128	2155	3	7.33
5426	154	3	17.35
102	757	109	364.16
1108	144	3	5.99
103	888	14	5.58
9068	196	4	35.93
189	102	145	93.67
101	5840	34	190.57
5529	12	7	10.29
103	5145	6	12.25
105	4385	6	11.82
1499	14	21	17.57
381	303	10	51.79
101	4091	19	46.95
12	3465	9	8.47
187	2553	3	14.68
129	2871	4	14.39
20230	294	3	36.66
16395	12	9	56.35
104	789	16	6.56
21798	3062	5	96.94
101	1713	34	57.2
105	921	40	91.22
689	248	3	9.71
106	9669	6	26.08
126	7298	8	58.28
486	102	181	627.25
7614	110	3	10.88
12095	14	3	5.77
9122	153	4	30.66
122	174	22	9.25
150	1262	3	7.09
181	112	89	162.26
1192	110	6	6.13
101	17395	3	8.07
106	9171	6	24.63
452	540	6	33.66
4064	105	12	37.49
9535	12	7	19.89
7939	14	6	12.46
123	1154	4	5.79
4872	103	4	4.94
156	1816	3	10.18
651	156	3	4.54
154	1196	3	7.38
155	3180	3	13.46
1019	195	3	9.58
110	27131	4	38.49
105	5747	15	68.31
104	6135	9	29.42
4052	12	14	27.94
1405	124	5	11
19950	102	3	12.26
105	8243	12	62.51
1681	110	4	3.91
220	2615	11	92.37
314	3527	3	22.44
6860	195	12	128.3
132	698	9	23.17
105	1547	16	25.52
103	1779	9	6.49
190	382	4	7.44
105	3928	10	26.54
19587	101	3	9
158	254	16	40.98
103	1578	15	19.07
693	873	20	197.43
1717	14	12	4.22
540	1568	3	20.21
5015	103	4	5.08
129	7498	3	16.08
349	119	9	5.73
101	18024	6	27.52
182	372	9	27.92
483	6317	10	125.31
6048	12	5	5.5
111	3550	3	6.22
254	128	12	10.74
10584	110	3	13.64
194	1210	3	10.53
111	1198	10	20.74
109	457	16	13.84
1008	14	20	5.71
107	4670	3	6.25
2890	9696	3	44.73
108	6900	5	20.47
2	9263	3	17.95
3144	4392	3	38.67
113	1575	5	8.46
203	288	4	6.47
1250	813	3	21.35
707	2205	3	23.95
1388	122	4	6.68
103	10002	4	12.06
1418	207	7	40.96
10535	14	4	8.31
12418	107	3	13.97
556	1085	4	26.56
3114	894	4	39.6
9897	120	6	41.43
142	4288	7	45.3
171	6216	3	20.07
117	244	34	59.26
116	1162	18	67.48
3742	103	8	14.86
105	15679	4	19.14
12	13008	3	6.09
537	231	3	7.95
2006	112	22	104.23
3024	106	8	15.46
2298	1329	5	52.37
5205	120	6	30.42
1309	207	4	18.41
106	2468	7	9.21
1247	139	4	10.14
3387	126	3	9.8
229	779	3	10.01
2715	12	9	5.19
108	979	10	12.55
170	481	7	19.68
1210	564	3	18.87
3162	2098	3	33.39
12	10289	4	7.65
104	8737	4	10.37
2537	106	5	4.32
495	110	11	7.1
147	4486	5	29.93
2211	12	21	31.19
102	14564	6	28.32
101	14134	4	10.49
103	12584	3	8.92
1858	122	5	12.99
113	2528	6	17.72
118	1257	6	11.62
5347	103	4	5.7
6366	14	5	6.18
142	4089	3	13.88
101	9812	9	30.42
4	20547	4	45.22
1582	147	5	18.14
102	30758	3	17.16
57	2249	4	7.36
1818	116	3	4.14
6362	104	30	210.25
136	176	24	28.46
106	1376	63	273.11
4945	364	4	37.19
439	3536	5	46.09
111	4476	4	12.42
854	124	8	17.24
1463	1182	14	159.23
344	1044	14	114.13
229	741	9	47.97
1247	12	28	26.45
8	3828	3	12.92
763	255	20	146.29
108	1020	26	77.73
199	1000	4	15.2
106	266	168	454.2
109	625	23	43.84
140	302	8	10.51
1688	8	12	62.78
27927	13981	4	98.96
145	422	4	3.9
113	1745	8	21.73
706	159	3	5.16
11646	8	6	53.88
4	20537	4	45.22
836	461	4	22.96
3299	14	10	10.3
105	9936	3	7.86
12	8580	4	5.79
460	187	4	8.33
7683	105	3	6.02
5642	14	5	5.05
104	12045	4	13.74
3052	130	3	9.55
9833	14	3	4.03
105	9801	3	7.86
5954	124	5	27.21
117	1048	5	6.47
115	1840	16	69.9
535	307	3	10.51
1460	105	12	12.61
621	8287	3	33.13
442	103	27	9.5
141	3119	3	11.84
107	658	10	6.44
105	31397	3	19.02
109	428	17	15.21
1243	3283	4	42.73
4496	771	5	54.79
12	26867	3	14.37
2580	487	3	22.92
503	137	6	9.05
4019	104	8	16.12
854	146	4	8.29
1968	12	38	89.66
8143	106	3	7.18
101	25645	4	19.31
10317	103	3	7.31
7828	12	5	8.44
107	3531	11	43.26
792	516	13	106.49
106	1423	16	26.71
195	131	34	66.08
167	168	33	89.61
169	933	7	28.39
148	6530	3	17.92
2601	125	4	12.23
102	10401	12	66.08
116	4686	3	9.84
101	15548	3	6.64
12	16167	3	7.86
675	620	3	15.7
143	2063	3	9.38
113	2834	3	5.84
5788	14	9	18.69
237	381	15	78.05
16634	104	9	67.53
9787	14	4	7.4
298	243	6	17.74
147	2965	3	12
148	2593	3	11.31
2523	8298	3	42.12
166	40234	3	39.8
523	933	5	33.24
101	11483	10	44.18
730	103	33	41.25
111	587	15	22.99
106	1686	22	57.25
607	630	3	15.27
1628	1019	3	24.29
2683	303	3	20.46
138	121	211	587.57
139	1292	4	10.46
106	5670	3	4.66
107	5282	3	7.09
112	4414	3	7.77
6131	14	5	5.7
2184	114	4	8.42
181	129	302	1701.17
127	1327	27	152.4
124	947	4	4.75
5418	122	3	12.07
121	2184	12	54.75
9794	109	3	12.2
1775	108	9	19.13
2792	110	5	11.28
749	106	17	12.9
931	12	45	55.61
213	6357	3	23.37
2943	144	27	231.21
26359	666	3	44.58
455	257	16	93.12
19896	12	3	9.58
105	2806	12	27.39
104	2930	7	8.25
5805	101	8	13.07
1266	3214	4	42.67
101	5662	17	53.85
6	1312	5	37.1
6484	113	3	11.45
352	361	4	14.38
353	978	9	64.12
3990	101	8	6.86
105	6528	4	8.55
2967	14	11	11.18
101	5879	5	4.54
14637	14	5	18.14
103	6561	5	11.33
12	7740	6	11.71
540	6571	3	30.46
129	2573	15	90.33
10767	105	5	19.7
315	245	20	107.93
216	1027	3	11.15
102	2963	11	18.72
101	3399	9	6.83
17608	104	4	19.11
104	485	39	35.15
10336	106	5	20.3
8282	110	4	17.54
3007	107	16	69.56
549	113	8	6.38
105	22159	5	33.76
184	1332	5	22.32
101	16701	5	18.3
620	420	10	67.87
776	105	13	4.5
2828	14	8	4.18
106	13816	3	11.67
1473	108	10	19.52
2560	310	7	59.37
4371	17847	3	53.24
337	2153	3	19.63
209	1092	6	30.53
2314	104	15	29.94
1743	3357	6	73.95
275	12	110	66.92
276	743	7	37.71
103	5813	5	9.95
105	5565	3	3.9
481	340	3	10.6
14485	124	3	20.58
9232	104	8	34.69
11274	12	3	4.84
2294	14	18	23.88
12	420	187	451.86
104	1968	9	7.95
101	1045	49	68.86
282	2240	3	18.23
157	350	4	4.29
132	402	5	4.2
134	2271	5	19.7
105	3240	9	18.27
6317	12	5	5.98
1205	623	6	47.08
186	1923	15	112.41
101	274	277	535.78
104	1128	13	7.7
13774	587	3	37.75
1719	168	3	10.93
135	295	9	10.91
128	1222	11	41.01
22474	106	4	24.81
4596	110	4	11.51
8823	14	5	9.91
2459	104	6	4.02
413	12	69	46.94
15631	403	3	36.39
651	113	10	13.24
30689	124	4	44.55
127	6347	7	46.49
5635	109	5	17.92
10881	12	5	12.41
184	4927	3	19.27
12920	992	6	91.07
628	26359	3	44.27
344	2237	3	19.96
8430	102	5	13.36
106	1987	35	136.43
57	1056	39	181.17
697	153	5	11.13
799	3807	3	28.68
2235	701	7	68.2
3356	128	3	10.08
287	508	3	9.54
6295	121	3	12.85
736	1135	4	29.02
10504	103	4	12.56
175	5743	4	28.4
21701	15863	4	93.37
102	12439	8	40.55
116	1061	5	6.54
609	108	30	68.79
1635	106	14	23.82
12766	103	4	14.37
5949	104	7	18.83
835	442	3	15.29
4256	1324	4	45.97
114	2760	4	10.4
1671	105	17	31.79
103	15290	3	10.61
3147	109	5	11.34
956	13655	4	57.09
5065	147	3	15.75
103	10547	3	7.67
186	10651	4	36.91
102	8437	14	72.41
103	8561	4	9.98
1451	113	5	7.71
1659	12	17	11.7
1279	590	4	28.21
286	163	5	5.75
285	541	15	95.74
1242	855	3	21.58
323	137	15	34.75
138	3051	4	16.86
225	126	18	21.02
371	131	25	80.51
105	26675	4	26.34
10859	4152	4	66.71
8010	12	6	12.18
228	2284	3	16.51
322	3813	4	33.29
110	1311	37	167.57
12184	12	4	9.8
106	847	68	232.88
318	442	6	27.27
20046	103	3	13.12
735	121	10	20.44
3948	128	46	470.34
12	26369	3	12.23
341	229	9	34.85
498	175	4	7.81
255	6959	3	25.51
19031	12	4	15.75
115	3689	3	8.02
144	741	6	14.74
1613	106	11	14.27
591	108	11	7.48
7525	12	4	4.68
103	11876	3	8.47
4456	102	9	19.6
370	345	3	9.29
1929	129	9	38.54
1577	105	18	33.08
105	11971	3	9.37
969	121	22	88.85
143	2821	4	17.53
1284	299	6	39.02
106	35236	3	24.28
29173	104	4	30.01
1218	151	8	33.2
2146	109	4	4.69
102	16310	3	10.48
5440	14	5	4.66
109	6540	7	32.99
881	1471	3	22.8
500	146	5	7.67
164	4384	8	61.71
7831	6809	7	129.01
57	5898	10	59.52
3162	110	4	8.32
107	108	477	308.08
1112	864	4	30.36
109	2858	4	6.84
318	623	3	11.52
1624	8595	3	39.51
154	3293	9	60.85
121	1671	13	53.95
2153	14	12	7.52
155	1309	9	42.56
105	7998	4	10.48
101	7208	17	68.31
103	7735	4	9
570	2550	14	156.06
1372	1564	4	36.81
128	5924	3	14.24
104	5890	6	14.33
189	5978	4	30.3
160	549	4	7.41
135	561	4	4.1
101	2191	16	14.12
102	4168	16	51.04
